,sessionId,itemInSession,userId,firstName,lastName,gender,level,location,artist,song,length
1581,672,35,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",N.E.R.D.,Rock Star,259.23873
1582,612,0,15,Lily,Koch,F,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Future Rock,Gears,239.90812
1583,672,36,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Pride Tiger,The Lucky Ones,215.77098
1584,672,37,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Lady GaGa / Colby O'Donis,Just Dance,238.54975
1585,612,1,15,Lily,Koch,F,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Linkin Park,In The End (Album Version),216.92036
1586,612,2,15,Lily,Koch,F,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Rapper K,Moving Forward (feat. Late_ M.E.N.I.S. & Caper),328.51546
1587,672,38,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Nevermore,I Am The Dog,253.1522
1588,672,39,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Phoenix,Too Young,198.03383
1589,612,3,15,Lily,Koch,F,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Mt. St. Helens Vietnam Band,A Year Or Two,253.6224
1590,672,40,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Justice,D.A.N.C.E. [Live Version],242.23302
1591,612,4,15,Lily,Koch,F,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Kings Of Leon,Joe's Head,201.32526
1592,672,41,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",A Skylit Drive,City On The Edge Of Forever,206.18404
1593,612,5,15,Lily,Koch,F,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Muse,Resistance,346.69669
1594,672,42,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Superlitio,Te LastimÃÂ©,226.79465
1595,612,6,15,Lily,Koch,F,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Meteors,Yellow Zone,142.21016
1596,672,43,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Ray Barretto,Indestructible,251.79383
1597,612,7,15,Lily,Koch,F,paid,"Chicago-Naperville-Elgin, IL-IN-WI",The Lonely Island / Justin Timberlake,Dick In A Box,161.01832
1598,672,44,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Foo Fighters,What If I Do?,302.91546
1599,612,8,15,Lily,Koch,F,paid,"Chicago-Naperville-Elgin, IL-IN-WI",LMFAO,I'm In Miami Bitch,227.99628
1600,612,9,15,Lily,Koch,F,paid,"Chicago-Naperville-Elgin, IL-IN-WI",Avenged Sevenfold,Shattered By Broken Dreams,426.13506
1601,672,45,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",The Thrills,Hollywood Kids,332.9824
1602,672,46,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Patty Larkin,Don't,220.1073
1603,672,47,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Coldplay,Shiver,298.762
1604,672,48,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Coldplay,Yellow,268.38159
1605,672,49,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Taylor Swift,Crazier,192.73098
1606,681,0,10,Sylvie,Cruz,F,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Brad Paisley With Andy Griffith,Waitin' On A Woman,302.70649
1607,672,50,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Fruko Y Sus Tesos,El Presidiario,261.11955
1608,672,51,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Fats Domino,Be My Guest,122.98404
1609,672,52,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Crippled Black Phoenix,A Lack of Common Sense,434.78159
1610,672,53,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",BjÃÂ¶rk,Undo,348.57751
1611,672,54,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",The Kills,Last Day Of Magic,203.38893
1612,672,55,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Lady GaGa / Colby O'Donis,Just Dance,238.54975
1613,672,56,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Kanye West,Flashing Lights,237.47873
1614,672,57,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",M83,Noise,234.47465
1615,672,58,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Kix,Girl Money,246.25587
1616,672,59,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",The Beatnuts,World Famous,267.36281
1617,672,60,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",The Foreign Exchange,All That You Are (Instrumental),249.20771
1618,672,62,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",The View,Double Yellow Lines,249.49506
1619,666,2,80,Tegan,Levine,F,paid,"Portland-South Portland, ME",Britney Spears,(You Drive Me) Crazy (The Stop Remix!),197.09342
1620,672,63,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",New Young Pony Club,Architect Of Love,287.89506
1621,666,3,80,Tegan,Levine,F,paid,"Portland-South Portland, ME",Hot Chip,Beach Party,240.37832
1622,672,64,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Kanye West,Stronger,311.84934
1623,666,4,80,Tegan,Levine,F,paid,"Portland-South Portland, ME",OneRepublic,Good Life,253.25669
1624,666,5,80,Tegan,Levine,F,paid,"Portland-South Portland, ME",Tom Petty And The Heartbreakers,Baby's A Rock 'N' Roller (Album Version),173.322
1625,672,65,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Everclear,Heartspark Dollarsign,172.22485
1626,672,66,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Phil Collins,You Can't Hurry Love,175.12444
1627,672,67,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Sister Hazel,Where Do You Go,243.25179
1628,672,68,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Dwight Yoakam,You're The One,239.3073
1629,672,69,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",The Ruts,West One (Shine On Me),338.96444
1630,672,70,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Evil Nine,The Wait (Feat. David Autokratz),232.9073
1631,672,71,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Cat Stevens,Hard Headed Woman,229.19791
1632,672,72,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",The B-52's,Love Shack,321.54077
1633,672,73,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Cheb Mami,A'rabti,229.32853
1634,672,74,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",matchbox twenty,Unwell (Album Version),229.14567
1635,672,75,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Depeche Mode,Personal Jesus,295.20934
1636,672,76,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Coheed and Cambria,The Light & The Glass,563.82649
1637,672,77,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Bob Lind,Elusive Butterfly,167.83628
1638,672,78,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Nightwish,Astral Romance,321.98485
1639,672,79,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Old 97's,Timebomb (LP Version),188.73424
1640,672,80,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Young Money featuring Lloyd,BedRock (Radio Edit) (feat.Lloyd),196.33587
1641,672,81,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Blind Guardian,The Eldar (Remastered),218.22649
1642,672,82,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Stone Sour,Made Of Scars (Album Version),203.67628
1643,672,83,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Daft Punk,Face To Face,239.80363
1644,672,84,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",La Rue KÃÂ©tanou,Les hommes que j'aime,213.08036
1645,706,0,26,Ryan,Smith,M,free,"San Jose-Sunnyvale-Santa Clara, CA",James Blake,Footnotes,287.00689
1646,672,85,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Alex Ubago,No Te Rindas,249.41669
1647,672,86,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Metallica,Master Of Puppets,515.21261
1648,672,87,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",September Malevolence,Nobody Noticed The Fire,823.74485
1649,579,0,58,Emily,Benson,F,paid,"Augusta-Richmond County, GA-SC",Morcheeba,Big Calm,360.48934
1650,579,1,58,Emily,Benson,F,paid,"Augusta-Richmond County, GA-SC",The Duckworth Lewis Method,Flatten the Hay,258.16771
1651,672,88,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",CSS,Let's Make Love And Listen To Death From Above [Dan Carey Mix] (remastered album version),213.75955
1652,579,2,58,Emily,Benson,F,paid,"Augusta-Richmond County, GA-SC",Stars,Elevator Love Letter,243.1473
1653,672,89,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",The Black Keys,Tighten Up,211.01669
1654,467,1,75,Joseph,Gutierrez,M,free,"Columbia, SC",The All-American Rejects,Happy Endings,260.23138
1655,672,90,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Robert Plant,If I Were A Carpenter,226.48118
1656,672,91,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Gallows,Crucifucks (Album Version),479.29424
1657,672,92,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Clara Nunes - Com Adoniran Barbosa,Iracema,241.162
1658,599,0,67,Colm,Santana,M,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",BeyoncÃÂ©,Halo,261.74649
1659,672,93,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Vladislav Delay,I Saw A Polysexual,559.49016
1660,672,94,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",The Pierces,Three Wishes (Gossip Girl Soundtrack Version),222.58893
1661,672,95,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Kelis,Mars,315.19302
1662,672,96,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Linda Eder,Don't Rain On My Parade (from Funny Girl) (2007 Remastered LP Version),180.92363
1663,672,97,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Airto Moreira,Berimbau First Cry,306.07628
1664,672,98,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Calvin Richardson,Intro,76.25098
1665,672,99,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Craig Mack,Flava In Your Ear,218.04363
1666,672,100,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Black Eyed Peas,Imma Be,257.54077
1667,672,101,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Remedy Drive,All Along (Album),185.46893
1668,672,102,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Jarabe De Palo,Como peces en el agua,233.53424
1669,672,103,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Lunascape,Mindstalking (JD Sub's Solid verZion),376.81587
1670,708,0,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Krista Detor,Robert Johnson Has Left Mississippi,249.73016
1671,672,104,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Happy Mondays,Holiday,208.74404
1672,708,1,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Kaya Project,Elixir (featuring Omar Farouk Teklibek),370.65098
1673,672,105,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Cutting Crew,Fear Of Falling,293.22404
1674,672,106,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Less Than Jake,Scott Farcas Takes It On The Chin,154.48771
1675,708,3,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Chevelle,Wonder What's Next,250.06975
1676,708,4,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",The Cinematic Orchestra,To Build A Home,373.9424
1677,708,5,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Between The Buried And Me,Mirrors,217.75628
1678,708,6,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Kealii Reichel,Kawaipunahele (Album Version),287.65995
1679,708,7,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Tub Ring,Invalid,233.69098
1680,708,8,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Joe Christmas,Bedroom Suite,185.7824
1681,708,9,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Die Mooskirchner,Frisch und g'sund,169.29914
1682,708,10,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Devendra Banhart,Todo Los Dolores,150.41261
1683,708,11,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Method Man / Ghostface Killah / Solomon Childs / Streetlife,Smooth Sailing Remix,177.13587
1684,708,12,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Live,The Distance,231.78404
1685,708,13,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Kansas,Look At The Time,337.26649
1686,708,14,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Alain Clark,I Need You (Album),219.27138
1687,708,15,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Bright Eyes,At The Bottom Of Everything,224.80934
1688,708,16,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Devendra Banhart,My Ships,97.43628
1689,708,17,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",John Michael Montgomery,I Can Love You Like That (Remastered Version),234.29179
1690,708,18,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",The Pink Fairies,The Snake,236.40771
1691,708,19,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Simon Harris,Sample Track 2,195.83955
1692,708,20,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",OneRepublic,Secrets,224.67873
1693,708,21,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Greg Adams,Wrapped Around Your Finger,285.57016
1694,708,22,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Colbie Caillat,I Never Told You,233.16853
1695,708,23,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",The All-American Rejects,Stab My Back,189.25669
1696,708,24,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Third Day,God of Wonders,279.17016
1697,708,25,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Toby Keith,Weed With Willie,243.69587
1698,708,26,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Coldplay,Daylight,327.8624
1699,708,27,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Freefall Feat. Jan Johnston,Skydive (I Feel Wonderful),532.11383
1700,719,0,26,Ryan,Smith,M,free,"San Jose-Sunnyvale-Santa Clara, CA",Roger Cicero,Frauen regier'n die Welt,176.97914
1701,719,1,26,Ryan,Smith,M,free,"San Jose-Sunnyvale-Santa Clara, CA",Lady GaGa / Colby O'Donis,Just Dance,238.54975
1702,688,0,88,Mohammad,Rodriguez,M,free,"Sacramento--Roseville--Arden-Arcade, CA",Hot Chip,We're Looking For A Lot Of Love,283.32363
1703,711,1,32,Lily,Burns,F,free,"New York-Newark-Jersey City, NY-NJ-PA",Tenth Avenue North,Love Is Here,245.34159
1704,627,1,63,Ayla,Johnson,F,free,"Santa Rosa, CA",Kid Cudi / Ratatat,Alive (nightmare),246.72608
1705,190,0,17,Makinley,Jones,F,free,"Chicago-Naperville-Elgin, IL-IN-WI",Cesaria Evora,Cabo Verde MandÃÂ¡ MantÃÂ©nha,241.78893
1706,651,0,69,Anabelle,Simpson,F,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Iron Maiden,Holy Smoke,227.76118
1707,190,1,17,Makinley,Jones,F,free,"Chicago-Naperville-Elgin, IL-IN-WI",Angels and Airwaves,The Gift,302.05342
1708,190,2,17,Makinley,Jones,F,free,"Chicago-Naperville-Elgin, IL-IN-WI",Aaron Shust,Like I Never Felt Before,222.11873
1709,673,0,101,Jayden,Fox,M,free,"New Orleans-Metairie, LA",John Mayer,Wait Until Tomorrow,259.16036
1710,477,0,41,Brayden,Clark,M,free,"New York-Newark-Jersey City, NY-NJ-PA",Yes,TO BE OVER,260.8322
1711,477,1,41,Brayden,Clark,M,free,"New York-Newark-Jersey City, NY-NJ-PA",Brooklyn Bounce,Get Ready To Bounce Recall 08,359.13098
1712,477,4,41,Brayden,Clark,M,free,"New York-Newark-Jersey City, NY-NJ-PA",Cold,Stupid Girl,189.83138
1713,403,0,45,Dominick,Norris,M,free,"Los Angeles-Long Beach-Anaheim, CA",Parachute,She Is Love,146.05016
1714,477,5,41,Brayden,Clark,M,free,"New York-Newark-Jersey City, NY-NJ-PA",Ericke,The Beat Is Rockin (Original Mix),435.93098
1715,477,6,41,Brayden,Clark,M,free,"New York-Newark-Jersey City, NY-NJ-PA",Weird Al Yankovic,"Amish Paradise (Parody of ""Gangsta's Paradise"" by Coolio)",202.47465
1716,477,7,41,Brayden,Clark,M,free,"New York-Newark-Jersey City, NY-NJ-PA",The Bucketheads,The Bomb (Little Louie Vega Bonus),386.97751
1717,477,8,41,Brayden,Clark,M,free,"New York-Newark-Jersey City, NY-NJ-PA",Taylor Swift,Love Story,233.89995
1718,477,9,41,Brayden,Clark,M,free,"New York-Newark-Jersey City, NY-NJ-PA",JosÃÂ© Alfredo Jimenez Con Mariachi Vargas De Tecalitlan,El Rey,129.27955
1719,696,0,70,Jaleah,Hayes,F,paid,"San Antonio-New Braunfels, TX",The Black Keys,When The Lights Go Out,203.75465
1720,696,1,70,Jaleah,Hayes,F,paid,"San Antonio-New Braunfels, TX",Tennessee Ernie Ford,Sixteen Tons,157.1522
1721,696,2,70,Jaleah,Hayes,F,paid,"San Antonio-New Braunfels, TX",Neutral Milk Hotel,Gardenhead / Leave Me Alone,193.90649
1722,696,3,70,Jaleah,Hayes,F,paid,"San Antonio-New Braunfels, TX",Don Henley,Through Your Hands (Album Version),257.41016
1723,696,4,70,Jaleah,Hayes,F,paid,"San Antonio-New Braunfels, TX",Nik BÃÂ¤rtsch's Ronin,MODUL 23,754.72934
1724,724,1,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Train,Explanation,270.18404
1725,696,5,70,Jaleah,Hayes,F,paid,"San Antonio-New Braunfels, TX",Bright Eyes,Arc Of Time (time Code) (Album Version),234.34404
1726,696,6,70,Jaleah,Hayes,F,paid,"San Antonio-New Braunfels, TX",Usher featuring will.i.am,OMG,395.72853
1727,724,2,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Kaci Brown,Make You Love Me,201.29914
1728,724,3,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Todd Barry,Sugar Ray (LP Version),126.82404
1729,724,4,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Gob,Ming Tran,154.17424
1730,696,7,70,Jaleah,Hayes,F,paid,"San Antonio-New Braunfels, TX",Soltero,Step Through The Door,191.7122
1731,724,5,49,Chloe,Cuevas,F,paid,"San Francisco-Oakland-Hayward, CA",Dropkick Murphys,Johnny_ I Hardly Knew Ya,292.25751
1732,696,8,70,Jaleah,Hayes,F,paid,"San Antonio-New Braunfels, TX",The (International) Noise Conspiracy,T.I.M.E.B.O.M.B.,217.05098
1733,696,9,70,Jaleah,Hayes,F,paid,"San Antonio-New Braunfels, TX",Theory Of A Deadman,Little Smirk,211.66975
1734,696,10,70,Jaleah,Hayes,F,paid,"San Antonio-New Braunfels, TX",Phantom Planet,Do The Panic,205.06077
1735,696,11,70,Jaleah,Hayes,F,paid,"San Antonio-New Braunfels, TX",Panic At The Disco,Behind The Sea [Live In Chicago],259.29098
1736,696,12,70,Jaleah,Hayes,F,paid,"San Antonio-New Braunfels, TX",Air France,Windmill Wedding,192.73098
1737,696,13,70,Jaleah,Hayes,F,paid,"San Antonio-New Braunfels, TX",Green Day,American Idiot [feat. Green Day & The Cast Of American Idiot] (Album Version),185.12934
1738,696,14,70,Jaleah,Hayes,F,paid,"San Antonio-New Braunfels, TX",Sade,Nothing Can Come Between Us,236.40771
1739,723,1,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Jack Johnson,Holes To Heaven,169.66485
1740,723,2,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",The Ordinary Boys,Boys Will Be Boys,162.87302
1741,723,3,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Radiohead,Creep (Explicit),235.7024
1742,723,4,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Pieces Of A Dream,Ocean View,315.79383
1743,723,5,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Cartola,Tive Sim,127.242
1744,723,6,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Epica,Incentive (Bonus Track),254.9024
1745,723,7,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Andreas Johnson,A Little Bit Of Love,190.17098
1746,723,8,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Sam Sparro,Black & Gold,210.33751
1747,723,9,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Boards of Canada,June 9th,317.70077
1748,723,10,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Sonny & Cher,What Now My Love (LP Version),222.30159
1749,723,11,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Dakota Oak,Baker's Blue Jay Yarn,45.63546
1750,723,12,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",Derek Webb,Please_ Before I Go,166.19057
1751,723,13,24,Layla,Griffin,F,paid,"Lake Havasu City-Kingman, AZ",The Hippos,Freeze Up,127.58159
1752,702,0,35,Molly,Taylor,F,free,"St. Louis, MO-IL",Regina Spektor,The Calculation (Album Version),191.08526
1753,601,0,52,Theodore,Smith,M,free,"Houston-The Woodlands-Sugar Land, TX",Dragonforce,Revolution Deathsquad (Album Version),473.41669
1754,702,1,35,Molly,Taylor,F,free,"St. Louis, MO-IL",Alliance Ethnik,ReprÃÂ©sente,252.21179
1755,601,1,52,Theodore,Smith,M,free,"Houston-The Woodlands-Sugar Land, TX",Dave Hollister,One Woman Man,271.62077
1756,726,0,88,Mohammad,Rodriguez,M,free,"Sacramento--Roseville--Arden-Arcade, CA",Dave Evans & Thunder Down Under,Somebody Better,201.01179
1757,726,1,88,Mohammad,Rodriguez,M,free,"Sacramento--Roseville--Arden-Arcade, CA",Los Alegres De Teran,Llore Por Tu Amor,164.54485
1758,726,2,88,Mohammad,Rodriguez,M,free,"Sacramento--Roseville--Arden-Arcade, CA",Leggo Beast,Itchy Feet,321.93261
1759,726,3,88,Mohammad,Rodriguez,M,free,"Sacramento--Roseville--Arden-Arcade, CA",Tiamat,Diyala,85.73342
1760,726,7,88,Mohammad,Rodriguez,M,paid,"Sacramento--Roseville--Arden-Arcade, CA",Me In Motion,Here In The Middle,156.62975
1761,683,1,54,Kaleb,Cook,M,free,"Yuba City, CA",Andre Hazes,Droomland (duet met Paul de Leeuw),206.70649
1762,726,8,88,Mohammad,Rodriguez,M,paid,"Sacramento--Roseville--Arden-Arcade, CA",Eva Cassidy,Autumn Leaves,289.56689
1763,683,2,54,Kaleb,Cook,M,free,"Yuba City, CA",Coldplay,Shiver,298.762
1764,726,9,88,Mohammad,Rodriguez,M,paid,"Sacramento--Roseville--Arden-Arcade, CA",Blind Melon,Walk,166.39955
1765,632,0,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Ry Cooder,Corrido de Boxeo,201.56036
1766,632,1,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Tom Petty,Runnin' Down A Dream,263.23546
1767,632,2,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Alanis Morissette,Citizen Of The Planet (Album Version),262.32118
1768,632,3,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Graham Coxon,Freakin' Out,221.88363
1769,632,4,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Carpenters,(They Long To Be) Close To You,276.06159
1770,632,5,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",The Sugarcubes,Blue Eyed Pop,156.96934
1771,624,1,60,Devin,Larson,M,free,"Tampa-St. Petersburg-Clearwater, FL",Just Jack,Mourning Morning,246.64771
1772,632,7,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Creedence Clearwater Revival,Lodi,190.77179
1773,624,2,60,Devin,Larson,M,free,"Tampa-St. Petersburg-Clearwater, FL",Smile Empty Soul,To The Ground,224.33914
1774,632,8,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Jason Mraz,I'm Yours (Album Version),243.48689
1775,624,3,60,Devin,Larson,M,free,"Tampa-St. Petersburg-Clearwater, FL",RUN-DMC,It's Tricky,182.77832
1776,632,9,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",The Union Underground,Natural High,206.96771
1777,624,4,60,Devin,Larson,M,free,"Tampa-St. Petersburg-Clearwater, FL",Jay-Jay Johanson,Waiting,246.64771
1778,632,10,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",M.I.A.,Paper Planes,206.13179
1779,624,5,60,Devin,Larson,M,free,"Tampa-St. Petersburg-Clearwater, FL",Franz Ferdinand,Fade Together,183.35302
1780,632,11,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Todd Barry,Sugar Ray (LP Version),126.82404
1781,632,12,42,Harper,Barrett,M,paid,"New York-Newark-Jersey City, NY-NJ-PA",Rilo Kiley,With Arms Outstretched (Album Version),222.06649
1782,703,0,61,Samuel,Gonzalez,M,free,"Houston-The Woodlands-Sugar Land, TX",Paul Simon,The Sound Of Silence,189.72689
1783,570,1,74,Braden,Parker,M,free,"Youngstown-Warren-Boardman, OH-PA",Crystal Castles,Year Of Silence,293.8771
1784,594,0,25,Jayden,Graves,M,paid,"Marinette, WI-MI",Ultraje A Rigor,InÃÂºtil,214.282
1785,594,1,25,Jayden,Graves,M,paid,"Marinette, WI-MI",Journey,When You Love A Woman,250.14812
1786,594,2,25,Jayden,Graves,M,paid,"Marinette, WI-MI",John Mayer,Waiting On The World To Change,201.16853
1787,594,3,25,Jayden,Graves,M,paid,"Marinette, WI-MI",The Decemberists,I Was Meant For the Stage,421.85098
1788,212,0,71,Ayleen,Wise,F,free,"Columbia, SC",Blue October,Come In Closer,325.90322
1789,594,4,25,Jayden,Graves,M,paid,"Marinette, WI-MI",Priscilla Ahn,Dream,211.64363
